quarter,courseId,title,dept_code,description,subject_area,obj_level,college,units,instruction_type1,online_course
20244,ED      210E ,SOCIOCULTRL THEORY,EDUC ,Examination of founding theoretical texts of sociocultural theory of learning in both Russia and the West and their application to current issues in education.,ED      ,G,GSE,4,SEM,FALSE
20244,ED      212  ,QMSS SEMINAR,EDUC ,Required course for students in the Interdisciplinary Quantitative Methods in the Social Science emphasis.,ED      ,G,GSE,2,LEC,FALSE
20244,ED      214A ,INTRO STATISTICS,EDUC ,"Introduction to the application of descriptive and and basic inferential statistics in educational research. Topics include experimental and survey design principles, measures of central tendency and variability, elementary probability concepts, basic hypothesis testing, and procedures for testing the difference between two means.",ED      ,G,GSE,4,LEC,FALSE
20244,ED      216A ,ADV MLTIVRIATE STAT,EDUC ,"The theory and application of multivariate statistics, including multivariate analysis of variance, discriminant analysis, and canonical correlation. Instruction in the necessary matrix algebra will be provided.",ED      ,G,GSE,4,SEM,FALSE
20244,ED      216G ,INTRO APLD MX MODL,EDUC ,This course provides an introduction to the theory and practice of mixture modeling.,ED      ,G,GSE,4,LEC,FALSE
20244,ED      221A ,INTRO QUAL METHODS,EDUC ,"Provides an introduction to qualitative research methods,   including techniques for data collection and analysis   within   various disciplinary perspectives, experience participating   in field research methods, and qualitative data analysis   programs.",ED      ,G,GSE,4,SEM,FALSE
20244,ED      225  ,EVAL PROCEDURES,EDUC ,"Evaluation practice integrated of three facets: 1) program context, 2) eval uator skills, and 3) evaluation methods. This class is designed to illustra te how these three facets connect when designing an evaluation that is theo retically grounded, feasible, and useful.",ED      ,G,GSE,4,LEC,FALSE
20244,ED      228D ,DIRECT/STRTEGY INST,EDUC ,"Theory, practice, effectiveness and controversy. Two of the major research-based approaches to teaching academic skills to students with learning disabilities are covered.",ED      ,G,GSE,4,SEM,FALSE
20244,ED      228E ,FAMILIES & DISABIL.,EDUC ,"An overview of theories about the family, contemporary research regarding family issues, and home-school interactions. Designed for doctoral students who are interested in research and masters students who want to learn practical school-related methods.",ED      ,G,GSE,4,SEM,FALSE
20244,ED      228K ,STDT DISBILTES MATH,EDUC ,"Designed for teacher candidates in special education.  Topics include: soci oemotional and identity development in mathematics; developmental sequence, how children learn mathematics; standards for mathematical practice; instr uctional routines; intervention in mathematics.",ED      ,G,GSE,NA,SEM,FALSE
20244,ED      229C ,SH PRACTICUM,EDUC ,Supervised field-based practicum in instruction and management of special education programs for severely handicapped pupils.,ED      ,G,GSE,NA,FLD,FALSE
20244,ED      229D ,SYSTEMATIC INSTRUCT,EDUC ,"Students read research and best practice studies, discuss current work in p racticum placements, and develop documentation of performance and knowledge competencies.",ED      ,G,GSE,NA,SEM,FALSE
20244,ED      253D ,SEM TEACH/LEARNING,EDUC ,In-depth consideration of emerging topics in teaching and learning. Course content may vary.,ED      ,G,GSE,NA,SEM,FALSE
20244,ED      265A ,FOUND TEACH INQUIRY,EDUC ,"An introduction to teacher inquiry for professional growth.   Topics includ e: the relationship between teacher inquiry and   classroom practice, syste matic data analysis, visual   representation of findings and writing for re search purposes.",ED      ,G,GSE,NA,LEC,FALSE
20244,ED      274  ,PROSEM/LANG/SOC/ORG,EDUC ,"Discussion of current research, literature, and theoretical and methodological issues in language and social interaction.",ED      ,G,GSE,NA,SEM,FALSE
20244,ED      286C ,LEARN THEORY STEM,EDUC ,"Exploration of contemporary theories of learning and instruction in science education. Students examine and critique research on constructivism, group work, inquiry, project-based science, multicultural science education and s cience-technology-society approaches.",ED      ,G,GSE,4,SEM,FALSE
20244,ED      312  ,CHILD DEVEL LEARN,EDUC ,"Prepares teacher candidates to create a supportive and healthy learning   e nvironment for student learning. Helps candidates learn how personal, famil y,   school, community, and other contexts are related to student's academi c,   physical, emotional, and social well-being.",ED      ,G,GSE,NA,SEM,FALSE
20244,ED      313  ,ADLSCNT DEVEL LEARN,EDUC ,"Prepares teacher candidates to create a supportive and healthy learning   e nvironment for student learning. Helps candidates learn how personal, famil y,   school, community, and other contexts are related to student's academi c,   physical, emotional, and social well-being.",ED      ,G,GSE,NA,SEM,FALSE
20244,ED      322  ,INSTRUC DESIGN,EDUC ,Introduces teacher candidate to concepts of effective curriculum developmen t including lesson design and assessment as part of the teach-assess-reflec t cycles. Also prepares and supports candidates for the Performance Assessm ent of California Teachers (PACT).,ED      ,G,GSE,NA,SEM,FALSE
20244,ED      323F ,INSTRCTNL DSGN SEC,EDUC ,Introduces teacher candidates to concepts of effective   curriculum develop ment including lesson design and   assessment as part of the teach-assess-r eflect cycles. Also   prepares and supports candidates for the Performance Assessment of California Teachers (PACT).,ED      ,G,GSE,NA,SEM,FALSE
20244,ED      340  ,STUDENT TCH: ELEM,EDUC ,Supervised fieldwork and student teaching in elementary schools (grades K-6),ED      ,G,GSE,NA,FLD,FALSE
20244,ED      343  ,MULTICULT READ FLD,EDUC ,Supervised field experience of teaching content reading skills in multicultural settings for secondary teacher candidates.,ED      ,G,GSE,1,FLD,FALSE
20244,ED      360F ,ELD/SDAIE (MST),EDUC ,Goal is to prepare educators who can articulately advocate   for and enact effective educational practices to ensure   English Language proficiency an d academic progress for   student who are designated as English Learners.,ED      ,G,GSE,2,SEM,FALSE
20244,ED      361F ,ELD/SDAIE METH & PR,EDUC ,Goal is to prepare educators who can articulately advocate   for and enact effective educational practices to ensure   English language proficiently a nd academic progress for   student who are designated as English learners.,ED      ,G,GSE,NA,LEC,FALSE
20244,ED      362  ,EXCEP CHILD,EDUC ,"A survey course in special education for students preparing   to teach at t he elementary school level. Topics include   educational policy, instructio nal modifications and the role   of the teaching in supporting children wit h special needs.",ED      ,G,GSE,NA,LEC,FALSE
20244,ED      363  ,EXCEP ADOL,EDUC ,"A survey course in special education for students preparing   to teach at t he high school level. Topics include   educational policy, instructional mo dification, and the   role of the teacher in supporting adolescents with sp ecial   needs.",ED      ,G,GSE,NA,LEC,FALSE
20244,ED      370  ,SEM TEACHING: ELEM,EDUC ,"This seminar focuses on practice-based issues linked to   student teaching and includes such topics as classroom   environmental, assessment centered teaching, lesson design,   integration of the arts, and uses around school policy.   Topics differ each quarter, building on student teachers   develo ping expertise.",ED      ,G,GSE,NA,SEM,FALSE
20244,ED      381  ,TCHNG STRATG BIL ED,EDUC ,Intensive examination of effective teaching methods for bilingual Spanish-E nglish classroom with particular emphasis on language arts. Students explor e curriculum materials and applications and also learn instructional strate gies for   teaching in bilingual settings.,ED      ,G,GSE,NA,SEM,FALSE
20244,ED      596  ,DIR READ & RESEARCH,EDUC ,Individual tutorial in doctoral and masters' degree subprogram special fields.,ED      ,G,GSE,NA,TUT,FALSE
20244,ED      597  ,INDIV STD COMP EXAM,EDUC ,Preparation for master's or Ph.D. comprehensive examinations.,ED      ,G,GSE,NA,TUT,FALSE
20244,ED      598  ,MA RESEARCH & PREP,EDUC ,Supervised research and writing of the thesis in doctoral and masters' degree subprograms.,ED      ,G,GSE,NA,TUT,FALSE
20244,ED      599  ,PHD DISS RSCH-PREP,EDUC ,Supervised research and writing of dissertation in doctoral degree subprograms.,ED      ,G,GSE,NA,TUT,FALSE
20244,ECE       3  ,INTRO PYTHON PROG,ECE  ,"This course represents a comprehensive foundation for core ECE topics in si gnal processing, image  analysis, machine learning, optimization and contro l. The lectures present concepts from linear  algebra, such as matrix compu tations, systems of linear equations, eigenspace decomposition,  inner-prod uct, orthogonality, least-squares and linear regression. Students actively engage with the technical materials with an introduction to Python programm ing and associated hands-on sessions. The materials are be motivated by rea l-world scenarios ranging from medical imaging to autonomous  vehicles, fro m (miscarriage of) justice to brain-machine interfaces, from music analysis to GPS design.",ECE     ,U,ENGR,4,LEC,FALSE
20244,ECE       5  ,INTRO TO ECE,ECE  ,Aims at exposing freshmen students to the different sub-fields within Electrical   and Computer   Engineering. Composed of lectures by different faculty members and a weekly   laboratory based   on projects that are executed using the Arduino environment.,ECE     ,U,ENGR,4,LEC,FALSE
20244,ECE      10A ,FOUNDTN CIRC & SYS,ECE  ,"The objective of the course is to establish the foundations of analog and d igital circuits. The course will introduce the student to the power of abst raction, resistive networks, network analysis, nonlinear analysis and the d igital abstraction.",ECE     ,U,ENGR,3,LEC,FALSE
20244,ECE      10AL,FOUNDTN CIRC LAB,ECE  ,"The goal of 10AL is to provide the student with a hands-on   application of the concepts discussed in ECE 10A. The lab   will introduce the use of microcontrollers as a data   acquisition system, network analysis, resistors, nonlinear   analysis and digital abstraction.",ECE     ,U,ENGR,2,LAB,FALSE
20244,ECE      10C ,FOUNDTN CIRC & SYS,ECE  ,"The objective of the course is to introduce the student to   the basics of transient analysis. The course will energy   and power dissipation in digital circuits, first-order and   second-order linear time invariant circuits, sinusoidal   steady state,  impedance representation, feedback and   resonance.",ECE     ,U,ENGR,3,LEC,FALSE
20244,ECE      10CL,FOUNDTN CIRC LAB,ECE  ,"The goal of 10CL is to provide the student with a hands-  on application of the concepts discussed in ECE 10C. The   lab will utilize the microcontroller to introduce   students to the understanding of propagation delay in   digital circuits and the resulting power dissipation,   first order linear networks, second order linear networks, sinusoidal steady-state, impedance analysis and   op-amp circuits.",ECE     ,U,ENGR,2,LAB,FALSE
